mmsi,dataset,label,count
238561110,Training,Purse seine,4
238572410,Training,Purse seine,4
238581110,Training,Trawler,1
238582510,Test,Purse seine,4
238583910,Training,Purse seine,3
238592410,Training,Trawler,1
238598010,Test,Trawler,1
238604010,Test,Purse seine,4
238613210,Training,Purse seine,4
238621140,Training,Purse seine,4
238621810,Training,Purse seine,4
238622240,Training,Purse seine,4
238622310,Test,Purse seine,4
238623740,Training,Purse seine,4
238624910,Test,Purse seine,4
238625240,Training,Trawler,1
238644110,Test,Purse seine,4
238647310,Training,Purse seine,4
238649510,Training,Trawler,1
238654610,Training,Trawler,1
238673640,Test,Purse seine,4
238743340,Test,Purse seine,4
238744540,Test,Purse seine,4
238751940,Test,Purse seine,3
238752140,Test,Purse seine,4
238752740,Training,Purse seine,4
238757740,Test,Trawler,1
238764940,Training,Purse seine,4
238765040,Training,Purse seine,3
238769140,Test,Purse seine,4
238770640,Training,Purse seine,4
238771340,Test,Purse seine,4
238778540,Test,Purse seine,3
238790840,Test,Trawler,1
238791540,Test,Trawler,1
238791640,Training,Trawler,1
238794240,Training,Purse seine,4
238795940,Test,Trawler,1
238798340,Test,Trawler,1
238825840,Test,Purse seine,4
238836740,Training,Purse seine,4
238837240,Training,Purse seine,4
238838740,Training,Purse seine,4
238880340,Training,Purse seine,4
238882640,Training,Purse seine,4
238892340,Training,Purse seine,4
238898940,Training,Trawler,1
238899140,Training,Purse seine,4
238899240,Test,Purse seine,4
238900840,Test,Purse seine,3
238902840,Test,Purse seine,4
238905540,Training,Purse seine,4
238909140,Test,Purse seine,4
238914540,Training,Purse seine,4
238939940,Training,Purse seine,3
238947740,Test,Trawler,1
238955240,Training,Trawler,1
238955340,Training,Purse seine,4
238957040,Test,Purse seine,3
238958248,Test,Purse seine,4
238961610,Training,Trawler,1
238963340,Training,Purse seine,4
238972240,Training,Trawler,1
238975610,Training,Purse seine,3
238982010,Training,Purse seine,4
238983610,Test,Trawler,1
238984610,Test,Trawler,1
238988810,Training,Purse seine,4
238989740,Training,Purse seine,3
238990110,Training,Purse seine,4
238993240,Training,Purse seine,4
238998210,Training,Trawler,1
239013000,Training,Trawler,1
239022000,Training,Purse seine,4
239023000,Test,Purse seine,4
239031000,Test,Purse seine,4
239044000,Training,Purse seine,4
239050000,Test,Purse seine,4
239053000,Training,Purse seine,4
239066000,Training,Purse seine,4
239083000,Test,Purse seine,4
239088000,Test,Purse seine,4
239094000,Training,Purse seine,4
239097000,Training,Purse seine,4
239098000,Training,Purse seine,3
239100000,Test,Purse seine,4
239101000,Test,Purse seine,4
239116000,Training,Purse seine,4
239117000,Test,Purse seine,4
239118000,Training,Purse seine,4
239120000,Test,Purse seine,4
239122000,Test,Trawler,1
239128000,Test,Purse seine,4
239130000,Training,Purse seine,4
239132000,Test,Purse seine,4
239139000,Test,Purse seine,4
239143000,Training,Purse seine,3
239155000,Training,Purse seine,4
239174000,Test,Purse seine,4
239178000,Training,Purse seine,4
239222000,Training,Purse seine,3
239236000,Training,Purse seine,4
239240000,Training,Purse seine,3
239253000,Training,Purse seine,3
239266000,Training,Purse seine,4
239272000,Training,Purse seine,4
239296000,Test,Purse seine,4
239315000,Training,Purse seine,4
239330000,Test,Trawler,1
239331000,Training,Purse seine,4
239344000,Test,Purse seine,4
239383000,Training,Trawler,1
239400000,Training,Purse seine,4
239409000,Training,Purse seine,4
239436000,Training,Purse seine,4
239462000,Training,Purse seine,4
239479000,Test,Purse seine,4
239526000,Training,Purse seine,4
239565000,Training,Purse seine,4
239574000,Training,Cargo/Tanker,1
239599000,Test,Purse seine,4
239707000,Training,Purse seine,3
239741000,Training,Cargo/Tanker,1
239750000,Training,Trawler,1
239845000,Test,Trawler,1
239883000,Training,Cargo/Tanker,1
239912000,Training,Cargo/Tanker,1
239977000,Training,Purse seine,3
240020000,Training,Purse seine,4
240021000,Training,Trawler,1
240044000,Training,Cargo/Tanker,2
240061000,Test,Cargo/Tanker,1
240067000,Training,Cargo/Tanker,1
240096000,Test,Trawler,1
240099000,Training,Trawler,1
240102000,Training,Trawler,1
240104000,Training,Trawler,1
240105000,Test,Trawler,1
240107000,Test,Trawler,1
240111000,Training,Cargo/Tanker,1
240112000,Test,Trawler,1
240120000,Test,Trawler,1
240127000,Training,Cargo/Tanker,1
240131000,Test,Trawler,1
240137000,Training,Trawler,1
240148000,Training,Cargo/Tanker,1
240150000,Test,Trawler,1
240153000,Training,Trawler,1
240164000,Training,Purse seine,4
240219000,Training,Purse seine,4
240220000,Test,Purse seine,3
240229000,Test,Trawler,1
240231000,Training,Purse seine,3
240234000,Test,Purse seine,4
240238000,Training,Trawler,1
240248000,Training,Purse seine,4
240251000,Test,Purse seine,4
240275000,Training,Cargo/Tanker,1
240280000,Training,Trawler,1
240281000,Training,Purse seine,4
240298000,Training,Purse seine,4
240304000,Training,Purse seine,4
240314000,Training,Trawler,1
240315000,Training,Purse seine,4
240324000,Training,Purse seine,4
240337000,Test,Trawler,1
240374000,Training,Purse seine,4
240384000,Test,Purse seine,4
240387000,Training,Purse seine,4
240418000,Training,Purse seine,4
240419000,Test,Purse seine,3
240427000,Training,Trawler,1
240428000,Test,Trawler,1
240429000,Test,Trawler,1
240430000,Test,Trawler,1
240437000,Training,Cargo/Tanker,1
240438000,Training,Cargo/Tanker,1
240440000,Training,Trawler,1
240485000,Training,Cargo/Tanker,1
240570000,Training,Trawler,1
240584000,Test,Cargo/Tanker,1
240588000,Test,Trawler,1
240593000,Training,Cargo/Tanker,1
240632000,Training,Purse seine,4
240657000,Test,Cargo/Tanker,1
240705000,Training,Trawler,1
240707000,Training,Trawler,1
240708000,Test,Cargo/Tanker,1
240737000,Training,Purse seine,4
240775000,Test,Cargo/Tanker,1
240802000,Training,Trawler,1
240825000,Training,Cargo/Tanker,1
240827000,Training,Cargo/Tanker,1
240846000,Training,Cargo/Tanker,1
240850000,Training,Cargo/Tanker,2
240854000,Test,Purse seine,3
240870000,Training,Cargo/Tanker,2
240894000,Training,Cargo/Tanker,1
240895000,Test,Purse seine,4
240897000,Training,Cargo/Tanker,1
240916000,Training,Cargo/Tanker,1
240920000,Training,Cargo/Tanker,1
240949000,Test,Cargo/Tanker,1
240973000,Training,Cargo/Tanker,1
240982000,Test,Cargo/Tanker,1
241005000,Test,Purse seine,4
241007000,Training,Cargo/Tanker,1
241045000,Test,Trawler,1
241055000,Training,Cargo/Tanker,1
241065000,Training,Trawler,1
241069000,Training,Cargo/Tanker,1
241091000,Test,Trawler,1
241102000,Test,Cargo/Tanker,2
241110000,Training,Purse seine,3
241112000,Training,Cargo/Tanker,1
241140000,Test,Purse seine,4
241220000,Training,Cargo/Tanker,1
241243000,Training,Cargo/Tanker,1
241290000,Test,Cargo/Tanker,1
242963000,Training,Purse seine,4
243071202,Training,Tug/Pilot/Supply,14
244006000,Training,Passenger,14
244010030,Training,Cargo/Tanker,1
244010042,Test,Cargo/Tanker,1
244010330,Training,Cargo/Tanker,2
244010352,Test,Cargo/Tanker,1
244010437,Training,Cargo/Tanker,1
244010517,Test,Cargo/Tanker,1
244010675,Training,Cargo/Tanker,1
244010716,Test,Cargo/Tanker,1
244010773,Training,Cargo/Tanker,2
244010774,Training,Cargo/Tanker,2
244020037,Test,Cargo/Tanker,1
244020144,Test,Cargo/Tanker,2
244020362,Training,Cargo/Tanker,1
244020419,Training,Cargo/Tanker,2
244020449,Training,Cargo/Tanker,1
244020463,Test,Cargo/Tanker,1
244020488,Training,Cargo/Tanker,1
244020589,Test,Cargo/Tanker,2
244020684,Training,Cargo/Tanker,1
244020757,Test,Cargo/Tanker,1
244020773,Training,Cargo/Tanker,1
244020876,Training,Cargo/Tanker,1
244020916,Test,Cargo/Tanker,1
244020943,Training,Cargo/Tanker,1
244024000,Training,Cargo/Tanker,1
244029057,Test,Passenger,15
244030605,Training,Passenger,14
244030668,Training,Cargo/Tanker,2
244030715,Training,Cargo/Tanker,1
244038000,Training,Trawler,1
244042000,Test,Trawler,1
244049000,Test,Trawler,1
244050849,Test,Trawler,1
244060000,Training,Trawler,1
244060858,Training,Cargo/Tanker,1
244062000,Training,Trawler,1
244070000,Test,Trawler,1
244070752,Test,Passenger,14
244070991,Training,Cargo/Tanker,1
244075000,Training,Trawler,1
244083000,Test,Trawler,1
244085000,Test,Cargo/Tanker,2
244090000,Training,Trawler,1
244092000,Test,Cargo/Tanker,2
244095000,Test,Trawler,1
244100001,Test,Cargo/Tanker,1
244100829,Test,Trawler,1
244102000,Training,Trawler,1
244108000,Test,Trawler,1
244119000,Training,Trawler,1
244157000,Training,Trawler,1
244162000,Test,Cargo/Tanker,1
244165000,Training,Trawler,1
244170000,Training,Cargo/Tanker,1
244174000,Training,Trawler,1
244175000,Training,Trawler,1
244179000,Training,Trawler,1
244180000,Test,Cargo/Tanker,1
244188000,Training,Trawler,1
244197000,Test,Trawler,1
244198000,Training,Cargo/Tanker,1
244205000,Training,Trawler,1
244211000,Training,Trawler,1
244213000,Training,Trawler,1
244221000,Training,Trawler,1
244245000,Training,Trawler,1
244270197,Test,Passenger,15
244270557,Test,Passenger,14
244270625,Training,Passenger,15
244277000,Training,Trawler,1
244281000,Training,Cargo/Tanker,1
244293000,Test,Trawler,1
244296000,Training,Cargo/Tanker,1
244299000,Training,Trawler,1
244309000,Training,Trawler,1
244328000,Training,Trawler,1
244341000,Training,Cargo/Tanker,1
244345000,Test,Trawler,1
244357000,Training,Cargo/Tanker,1
244358000,Training,Trawler,1
244374000,Training,Cargo/Tanker,1
244377000,Training,Trawler,1
244381000,Training,Trawler,1
244391070,Training,Passenger,14
244396000,Training,Cargo/Tanker,1
244398000,Training,Cargo/Tanker,1
244399000,Training,Trawler,1
244427000,Training,Trawler,1
244430000,Training,Cargo/Tanker,1
244446000,Training,Trawler,1
244470000,Training,Trawler,1
244507000,Test,Trawler,1
244529000,Training,Trawler,1
244530000,Training,Cargo/Tanker,1
244541000,Training,Trawler,1
244563000,Training,Trawler,1
244567000,Training,Trawler,1
244567890,Training,Cargo/Tanker,1
244572000,Test,Trawler,1
244573180,Test,Passenger,14
244577000,Training,Trawler,1
244583000,Training,Trawler,1
244586000,Training,Trawler,1
244597000,Training,Cargo/Tanker,1
244610000,Training,Trawler,1
244615490,Training,Trawler,1
244615748,Test,Cargo/Tanker,1
244615886,Training,Cargo/Tanker,2
244615897,Training,Cargo/Tanker,1
244615899,Training,Cargo/Tanker,1
244620000,Training,Trawler,1
244620087,Test,Cargo/Tanker,1
244620254,Test,Trawler,1
244620446,Training,Cargo/Tanker,1
244620567,Training,Cargo/Tanker,1
244620628,Training,Cargo/Tanker,1
244620781,Test,Cargo/Tanker,1
244620841,Training,Cargo/Tanker,1
244620875,Test,Cargo/Tanker,1
244620876,Test,Cargo/Tanker,1
244620933,Test,Cargo/Tanker,2
244620934,Training,Cargo/Tanker,1
244620938,Training,Cargo/Tanker,2
244620939,Test,Cargo/Tanker,1
244620940,Test,Cargo/Tanker,1
244620954,Training,Cargo/Tanker,1
244620955,Training,Cargo/Tanker,1
244620961,Test,Cargo/Tanker,1
244620964,Test,Cargo/Tanker,1
244620965,Training,Cargo/Tanker,1
244620966,Test,Cargo/Tanker,1
244620973,Test,Cargo/Tanker,1
244620990,Training,Cargo/Tanker,1
244626000,Training,Cargo/Tanker,2
244630007,Training,Cargo/Tanker,1
244630019,Training,Cargo/Tanker,1
244630022,Training,Cargo/Tanker,1
244630024,Training,Cargo/Tanker,1
244630026,Training,Cargo/Tanker,1
244630027,Test,Cargo/Tanker,1
244630028,Training,Cargo/Tanker,1
244630033,Training,Cargo/Tanker,1
244630036,Training,Cargo/Tanker,1
244630043,Training,Cargo/Tanker,1
244630052,Training,Cargo/Tanker,1
244630100,Training,Cargo/Tanker,1
244630112,Training,Cargo/Tanker,1
244630141,Test,Cargo/Tanker,1
244630153,Training,Cargo/Tanker,1
244630344,Test,Cargo/Tanker,1
244630353,Test,Cargo/Tanker,1
244630393,Training,Cargo/Tanker,1
244630427,Training,Cargo/Tanker,2
244630605,Test,Cargo/Tanker,2
244630606,Test,Cargo/Tanker,1
244630651,Training,Cargo/Tanker,1
244630718,Test,Cargo/Tanker,1
244630720,Test,Cargo/Tanker,1
244630797,Test,Cargo/Tanker,1
244630814,Training,Cargo/Tanker,1
244630816,Training,Cargo/Tanker,1
244630858,Training,Cargo/Tanker,2
244634000,Training,Trawler,1
244637000,Training,Trawler,1
244646000,Training,Trawler,1
244650102,Training,Cargo/Tanker,1
244650144,Training,Cargo/Tanker,1
244650324,Training,Cargo/Tanker,1
244650467,Training,Cargo/Tanker,1
244650475,Training,Cargo/Tanker,1
244650537,Training,Cargo/Tanker,1
244650571,Test,Cargo/Tanker,1
244650575,Test,Cargo/Tanker,1
244650593,Training,Cargo/Tanker,1
244650611,Training,Cargo/Tanker,1
244650690,Training,Cargo/Tanker,1
244650746,Test,Cargo/Tanker,1
244650753,Training,Cargo/Tanker,1
244650790,Training,Cargo/Tanker,1
244650794,Training,Cargo/Tanker,1
244650824,Test,Cargo/Tanker,1
244650836,Test,Cargo/Tanker,2
244650838,Test,Cargo/Tanker,1
244650842,Training,Cargo/Tanker,1
244650852,Training,Cargo/Tanker,1
244650853,Test,Cargo/Tanker,1
244650868,Training,Cargo/Tanker,1
244650874,Training,Cargo/Tanker,1
244650875,Training,Cargo/Tanker,1
244650880,Training,Cargo/Tanker,1
244650881,Training,Cargo/Tanker,1
244650883,Test,Cargo/Tanker,1
244650886,Training,Tug/Pilot/Supply,13
244650924,Test,Cargo/Tanker,1
244650945,Test,Cargo/Tanker,1
244650979,Training,Cargo/Tanker,2
244650997,Training,Cargo/Tanker,1
244658000,Training,Trawler,1
244659000,Training,Trawler,1
244660011,Test,Cargo/Tanker,1
244660018,Test,Cargo/Tanker,1
244660032,Training,Cargo/Tanker,1
244660054,Training,Cargo/Tanker,1
244660057,Training,Cargo/Tanker,1
244660086,Test,Cargo/Tanker,1
244660087,Test,Cargo/Tanker,1
244660107,Training,Cargo/Tanker,1
244660108,Training,Cargo/Tanker,2
244660111,Test,Cargo/Tanker,1
244660114,Training,Cargo/Tanker,1
244660117,Test,Cargo/Tanker,1
244660118,Training,Cargo/Tanker,2
244660122,Training,Cargo/Tanker,1
244660158,Training,Cargo/Tanker,1
244660168,Training,Cargo/Tanker,1
244660169,Test,Cargo/Tanker,1
244660178,Test,Cargo/Tanker,2
244660202,Training,Cargo/Tanker,1
244660216,Test,Cargo/Tanker,1
244660222,Test,Cargo/Tanker,1
244660224,Training,Cargo/Tanker,1
244660227,Training,Cargo/Tanker,1
244660240,Test,Cargo/Tanker,1
244660245,Test,Cargo/Tanker,1
244660252,Test,Cargo/Tanker,1
244660255,Training,Cargo/Tanker,1
244660266,Test,Cargo/Tanker,1
244660306,Test,Cargo/Tanker,1
244660328,Test,Cargo/Tanker,1
244660356,Test,Cargo/Tanker,1
244660377,Training,Cargo/Tanker,1
244660390,Training,Cargo/Tanker,1
244660393,Test,Cargo/Tanker,1
244660395,Test,Cargo/Tanker,1
244660400,Test,Cargo/Tanker,1
244660401,Training,Cargo/Tanker,1
244660412,Test,Cargo/Tanker,1
244660416,Training,Cargo/Tanker,2
244660419,Test,Cargo/Tanker,1
244660441,Test,Cargo/Tanker,1
244660449,Training,Cargo/Tanker,1
244660475,Training,Cargo/Tanker,2
244660476,Test,Cargo/Tanker,1
244660482,Training,Cargo/Tanker,1
244660483,Training,Cargo/Tanker,1
244660518,Training,Cargo/Tanker,1
244660522,Training,Cargo/Tanker,1
244660541,Test,Cargo/Tanker,1
244660545,Training,Cargo/Tanker,1
244660564,Training,Cargo/Tanker,2
244660565,Training,Cargo/Tanker,1
244660576,Training,Cargo/Tanker,1
244660577,Training,Cargo/Tanker,1
244660582,Training,Cargo/Tanker,1
244660598,Training,Cargo/Tanker,1
244660620,Training,Cargo/Tanker,1
244660621,Training,Cargo/Tanker,1
244660622,Training,Cargo/Tanker,1
244660627,Training,Cargo/Tanker,1
244660629,Training,Cargo/Tanker,1
244660639,Training,Cargo/Tanker,1
244660644,Test,Cargo/Tanker,1
244660648,Training,Cargo/Tanker,1
244660649,Training,Cargo/Tanker,1
244660653,Training,Cargo/Tanker,1
244660655,Test,Cargo/Tanker,1
244660656,Test,Cargo/Tanker,2
244660657,Test,Cargo/Tanker,1
244660675,Test,Cargo/Tanker,2
244660679,Training,Cargo/Tanker,1
244660703,Training,Cargo/Tanker,1
244660705,Training,Cargo/Tanker,1
244660713,Training,Cargo/Tanker,1
244660720,Training,Cargo/Tanker,1
244660725,Test,Cargo/Tanker,1
244660742,Test,Cargo/Tanker,2
244660745,Test,Cargo/Tanker,1
244660765,Training,Cargo/Tanker,1
244660811,Test,Cargo/Tanker,1
244660815,Training,Cargo/Tanker,1
244660825,Training,Cargo/Tanker,2
244660830,Test,Cargo/Tanker,1
244660834,Test,Cargo/Tanker,2
244660841,Test,Cargo/Tanker,1
244660862,Training,Cargo/Tanker,1
244660878,Test,Cargo/Tanker,1
244660896,Training,Cargo/Tanker,1
244660905,Test,Cargo/Tanker,1
244660908,Test,Cargo/Tanker,1
244660920,Training,Cargo/Tanker,1
244660967,Training,Cargo/Tanker,1
244668000,Training,Trawler,1
244669000,Test,Trawler,1
244670002,Training,Cargo/Tanker,1
244670040,Training,Cargo/Tanker,1
244670043,Test,Cargo/Tanker,1
244670068,Training,Cargo/Tanker,1
244670077,Test,Cargo/Tanker,1
244670079,Training,Cargo/Tanker,1
244670096,Training,Cargo/Tanker,1
244670098,Test,Cargo/Tanker,1
244670100,Test,Cargo/Tanker,1
244670103,Test,Cargo/Tanker,1
244670108,Training,Cargo/Tanker,1
244670109,Test,Cargo/Tanker,1
244670119,Test,Cargo/Tanker,1
244670122,Test,Cargo/Tanker,1
244670152,Test,Cargo/Tanker,2
244670155,Test,Cargo/Tanker,1
244670171,Test,Cargo/Tanker,1
244670175,Test,Cargo/Tanker,1
244670209,Training,Cargo/Tanker,1
244670217,Test,Cargo/Tanker,1
244670244,Training,Cargo/Tanker,1
244670267,Test,Cargo/Tanker,2
244670277,Training,Cargo/Tanker,1
244670290,Test,Cargo/Tanker,2
244670295,Training,Cargo/Tanker,1
244670312,Training,Cargo/Tanker,1
244670357,Training,Cargo/Tanker,1
244670362,Training,Trawler,1
244670369,Test,Cargo/Tanker,1
244670391,Training,Cargo/Tanker,1
244670401,Training,Cargo/Tanker,1
244670404,Test,Cargo/Tanker,1
244670406,Test,Cargo/Tanker,1
244670413,Training,Cargo/Tanker,1
244670433,Training,Cargo/Tanker,1
244670435,Training,Cargo/Tanker,1
244670444,Test,Cargo/Tanker,2
244670460,Test,Cargo/Tanker,1
244670466,Training,Cargo/Tanker,1
244670487,Training,Cargo/Tanker,1
244670521,Training,Cargo/Tanker,2
244670563,Test,Cargo/Tanker,1
244670564,Test,Cargo/Tanker,1
244670571,Test,Cargo/Tanker,1
244670588,Training,Cargo/Tanker,2
244670638,Test,Cargo/Tanker,1
244670658,Test,Cargo/Tanker,1
244670674,Training,Cargo/Tanker,1
244670697,Test,Cargo/Tanker,1
244670725,Test,Cargo/Tanker,1
244670734,Training,Cargo/Tanker,1
244670768,Training,Cargo/Tanker,1
244670789,Training,Cargo/Tanker,1
244670797,Test,Cargo/Tanker,1
244670819,Training,Cargo/Tanker,1
244670837,Training,Pots and traps,33
244670838,Training,Cargo/Tanker,1
244670857,Test,Cargo/Tanker,1
244670865,Training,Cargo/Tanker,1
244670938,Test,Cargo/Tanker,1
