mmsi,shiptype,valid_from,valid_to,shipname,geartype,flag,callsign,imo,tonnage,length,national_id,rfmo_id,rank_name,notes,clav_VRMFID,clav_DateUpdated,clav_TUVI,clav_FlagCode,clav_ParentVesselTypeCode,clav_ParentVesselType,clav_VesselTypeCode,clav_GearTypeCode,clav_LengthTypeCode,clav_TonnageTypeCode,clav_PreviousName,clav_PreviousNameDate,clav_PreviousFlagCode,clav_PreviousFlagCodeDate,clav_AutStatus,clav_DateAutStart,clav_DateAutEnd,clav_DateAutTerm,clav_AutTermCode,clav_AutTermDescription,clav_AutTermReason,clav_URLID
412270057,Longliners,7/15/2014 5:39:24,12/31/2015 22:23:07,JIN SHENG 6,Drifting longlines,China,BZUZ8,,647,50,(JI)CHUAN DENG(JI)(2014)FT-200078,IOTC000640,IOTC,,11847,34:58.0,1454,CHN,LO,Liners,LL,LLD,LOA,GT,FU YUAN YU 011,12/31/2009 15:00:00,,,Authorized,2/9/2015 15:00:00,,,,,,76538
432461000,Longliners,5/27/2014 19:56:00,12/31/2015 19:30:56,KOKEI MARU No.8,Drifting longlines,Japan,JJYR,9011442,492,43.44,KN1-750,IOTC001508,IOTC,,12411,59:00.0,619,JPN,LO,Liners,LL,LLD,LOA,GT,KOKEI MARU NO.8,4/22/2010 15:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,51006
431838000,Longliners,1/26/2012 19:13:04,12/14/2015 23:24:03,FUKUSEKI MARU 7,Longlines (not specified),Japan,JEKB,9141223,379,49.39,1203,518,CCSBT,,1251,09:01.0,361,JPN,LO,Liners,LL,LL,REG,GRT,7 FUKUSEKI MARU,4/11/2007 1:10:18,,,Authorized,3/31/2015 8:00:00,3/30/2016 8:00:00,,,,,15951
576414000,Fish carriers,1/1/2012 1:32:27,12/31/2015 23:49:21,TENHO MARU,,Vanuatu,YJQE5,9128764,3496,94.65,1926,4733,CCSBT,,27987,00:00.0,26935,VUT,FO,Fish carriers,FO,,LOA,GRT,TENHOMARU,7/29/2009 17:30:50,PAN,7/29/2009 15:00:00,Authorized,7/31/2012 9:00:00,7/30/2017 9:00:00,,,,,12405
354469000,Fish carriers,1/5/2012 14:15:59,12/31/2015 13:49:22,HAI FENG 658,,Panama,3EHB6,8710209,4939,124.7,17679-88-G,10008,WCPFC,,41066,12:16.0,35681,PAN,FO,Fish carriers,FO,,LOA,GRT,TEN FU,1/22/2014 15:00:00,,,Authorized,1/24/2014 8:00:00,4/14/2016 8:00:00,,,,,
412270057,Longliners,7/15/2014 5:39:24,12/31/2015 22:23:07,JIN SHENG 6,Drifting longlines,China,BZSX3,8652718,647,50,���JI)CHUAN DENG(JI)(2014)FT-200078,AT000CHN00096,ICCAT,,1000464,46:42.0,1454,CHN,LO,Liners,LL,LLD,LOA,GT,FU YUAN YU 011,3/30/2015 17:00:00,,,Authorized,3/31/2015 17:00:00,3/30/2018 17:00:00,,,,,36160
224004420,Purse seiners,6/21/2013 10:27:21,12/1/2015 6:45:05,ENCARNA Y MIGUEL,Purse seines,Spain,EA3323,,54.18,21.6,ESP000021770,ATEU0ESP03322,ICCAT,,10131,28:31.0,21010,ESP,SO,Seiners,SP,PS,LOA,GT,,,,,Authorized,12/31/2010 15:00:00,12/30/2015 15:00:00,,,,,22726
247042200,Non-fishing vessels nei,7/6/2012 7:40:40,12/20/2015 0:55:00,FLORI,Bottom trawls,Italy,IZCH,,197,30.18,ITA000025281,ATEU0ITA00213,ICCAT,,10752,24:53.0,8711,ITA,VOX,Non-fishing vessels nei,VOX,TB,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1019
247113730,Purse seiners,6/3/2013 10:15:11,11/24/2015 4:09:51,LA GEMELLA,Purse seines,Italy,IFQP2,,43,22,ITA000026996,ATEU0ITA08427,ICCAT,,11248,45:51.0,20082,ITA,SO,Seiners,SP,PS,LOA,GT,,,,,Expired,12/31/2009 15:00:00,12/30/2014 15:00:00,,,,,18717
416004058,Tuna longliners,9/9/2013 12:24:22,11/18/2015 9:36:15,SHI YIH LIH,Longlines (not specified),"Taiwan, Republic of China",BK7834,,42.18,20.84,CT3-5834,3216,WCPFC,,21975,56:06.0,13736,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,1/17/2013 8:00:00,1/16/2018 8:00:00,,,,,
366738920,Trollers,1/1/2012 5:30:43,12/29/2015 15:08:55,Lisa Melinda,Trolling lines,United States of America,WYC3746,7732690,167,24.1,584360,12594,IATTC,,2667,00:00.0,3542,USA,LO,Liners,LT,LTL,LOA,GT,LISA MELINDA,2/21/2011 3:00:00,,,Authorized,,,,,,,
227844000,Trawlers,11/2/2012 11:00:34,12/31/2015 11:35:36,NEPTUNE 3,Bottom trawls,France,FVFJ,,138.81,22,FRA000642599,ATEU0FRA00745,ICCAT,,33310,49:16.0,31193,FRA,TO,Trawlers,TO,TB,LOA,GT,IEMANJA,6/28/2013 2:15:04,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,24962
224111120,Unknown,1/5/2013 11:00:26,10/5/2015 14:55:07,ENTREISLAS,Hooks and lines (not specified),Spain,EA4343,,106,22.73,ESP000022808,ATEU0ESP03571,ICCAT,,34119,28:36.0,28746,ESP,UNK,Unknown,UNK,LX,LOA,GT,,,,,Expired,5/14/2014 15:00:00,12/30/2014 15:00:00,,,,,25296
431482000,Longliners,1/1/2012 11:02:18,12/31/2015 19:52:42,GONEI MARU No.31,Longlines (not specified),Japan,JBYQ,8936346,439,50.8,FS1-605,AT000JPN00205,ICCAT,,6969,48:48.0,399,JPN,LO,Liners,LL,LL,LOA,GRT,GONEI MARU NO.31,4/15/2009 17:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,3160
642609000,Purse seiners,3/24/2014 12:53:48,11/19/2015 16:59:21,TRIPOLITANIA,Purse seines,Libya,5ASA,8918899,276.47,32,S.T.40,AT000LBY00013,ICCAT,,7377,11:15.0,6156,LBY,SO,Seiners,SP,PS,LOA,GRT,TAGREFT,2/20/2015 4:08:14,LBY,7/9/2009 15:00:00,Expired,7/14/2014 17:00:00,7/14/2015 17:00:00,,,,,2724
440671000,Tuna purse seiners,1/1/2012 3:30:51,11/27/2015 14:56:21,SAJO OLYMPIA,One boat operated purse seines,"Korea, Republic of",6LCU,8102921,701,76.06,9506100-6210002,2245,WCPFC,,21019,48:27.0,1021,KOR,SO,Seiners,SPT,PS1,LOA,GT,,,,,Authorized,6/8/2013 8:00:00,6/7/2018 8:00:00,,,,,
416000588,Tuna longliners,12/15/2012 8:03:58,12/13/2015 21:28:51,LIAN JYI FA,Gear not known or not specified,"Taiwan, Republic of China",BK6825,,44.89,19.9,CT3-4825,2744,WCPFC,,21484,48:10.0,13279,TWN,LO,Liners,LLT,UNK,LOA,GT,,,,,Authorized,5/17/2012 8:00:00,5/16/2017 8:00:00,,,,,
412687110,Tuna longliners,6/23/2015 22:36:10,12/31/2015 21:20:35,ZHONG SHUI 605,Drifting longlines,China,BYLQ9,8628860,119,22.85,(YUE)CHUANDENG(JI)(2013)FT-100014,92,WCPFC,,25181,07:59.0,15920,CHN,LO,Liners,LLT,LLD,RGL,GT,,,,,Authorized,6/29/2014 8:00:00,3/30/2017 8:00:00,,,,,
357058000,Fish carriers,7/14/2013 14:36:19,12/31/2015 23:56:05,NO.2 POHAH,,Panama,3FWC9,,4513,120.75,45352-13,8830,WCPFC,,40726,13:45.0,35341,PAN,FO,Fish carriers,FO,,LOA,GRT,NO. 2 POHAH,4/22/2014 8:00:00,,,Authorized,4/23/2014 8:00:00,1/23/2016 8:00:00,,,,,
617073000,Longliners,1/14/2012 9:51:00,10/23/2015 9:12:13,ANNIKA III,Longlines (not specified),Cape Verde,D4GA,7393121,249,35,3381-P,AT000CPV00031,ICCAT,,6741,58:37.0,20927,CPV,LO,Liners,LL,LL,LOA,GRT,Leitisteinur,7/28/2014 7:34:07,BLZ,12/30/2010 15:00:00,Unauthorized,5/8/2014 17:00:00,12/30/2014 18:00:00,3/26/2015 8:58:37,2,Expiration of authorization,Explicit CLAV 'DROP' request,20512
224022810,Unknown,5/18/2012 9:05:21,12/17/2015 12:25:17,BERRIZ AMATXO,Hooks and lines (not specified),Spain,EA5142,,59,21,ESP000024948,ATEU0ESP00564,ICCAT,,9964,10:01.0,20755,ESP,UNK,Unknown,UNK,LX,LOA,GT,,,,,Authorized,12/31/2010 18:00:00,12/30/2015 18:00:00,,,,,4061
224189000,Tuna longliners,8/24/2012 1:17:41,12/31/2015 2:22:23,OLEAJE,Gear not known or not specified,Spain,EAER,,186.51,37.5,ESP000024186,5263,WCPFC,,23929,54:01.0,846,ESP,LO,Liners,LLT,UNK,LOA,GRT,,,,,Authorized,12/31/2006 8:00:00,12/30/2020 8:00:00,,,,,
601425000,Longliners,11/10/2015 8:35:37,12/20/2015 6:12:08,OCEANA ROCKET,Longlines (not specified),South Africa,ZR2530,,83.6,20.13,CTA151,5763,CCSBT,,25916,34:22.0,7904,ZAF,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,1/31/2015 8:00:00,1/30/2016 8:00:00,,,,,15847
412420915,Longliners,5/23/2014 2:59:20,12/31/2015 19:57:09,Xin Shi Ji 210,Longlines (not specified),China,BZV1N,,461,41,(Zhe)Chuan Deng(Ji)No.:(2014)FT-200100,15640,IATTC,,28922,13:00.0,24897,CHN,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,,,,,,,
210193000,Longliners,11/1/2013 13:58:23,11/10/2015 16:17:05,MY HENDRIKA,Longlines (not specified),Cyprus,C4JJ,,92,22.25,CYP000000799,ATEU0CYP00047,ICCAT,,32871,17:17.0,30755,CYP,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,6526
238118140,Non-fishing vessels nei,7/1/2013 17:26:55,12/11/2015 11:03:04,PUNTA DE ANAGA,Gear not known or not specified,Spain,9A8531,9183180,140,25.4,2397,ATEU0HRV00028,ICCAT,,33665,46:44.0,31547,ESP,VOX,Non-fishing vessels nei,VOX,UNK,LOA,GT,RADULA,5/1/2003 17:00:00,HRV,5/1/2003 15:00:00,Unauthorized,5/1/2003 15:00:00,12/30/2013 15:00:00,5/9/2013 5:46:44,2,Expiration of authorization,Explicit CLAV 'DROP' request,170
224130870,Longliners,7/26/2012 15:12:37,12/20/2015 23:00:55,HERMANOS BUSTO,Drifting longlines,Spain,EAMA,,220,29.35,3-GI-47-95,IOTC000237,IOTC,,36039,58:56.0,7983,ESP,LO,Liners,LL,LLD,LOA,GT,,,,,Unauthorized,5/8/2006 15:00:00,3/6/2007 7:58:56,3/6/2007 7:58:56,2,Expiration of authorization,Explicit CLAV 'DROP' request,7724
271062093,Trollers,10/7/2012 11:41:36,11/5/2015 7:00:35,BURAK-4,Bottom trawls,Turkey,TC8296,,114,25,TUR001443542,AT000TUR00398,ICCAT,,8625,21:52.0,7249,TUR,LO,Liners,LT,TB,LOA,GRT,BURAK 4,2/16/2011 18:00:00,,,Expired,8/7/1981 15:00:00,7/11/2015 15:00:00,,,,,2302
224068650,Trawlers,5/14/2012 6:22:46,7/10/2015 10:06:09,RIA DA CORU��A,Bottom trawls,Spain,EAGB,9208954,227,28,ESP000024211,ATEU0ESP00348,ICCAT,,9813,27:50.0,8113,ESP,TO,Trawlers,TO,TB,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1688
416002864,Tuna longliners,4/8/2013 3:32:12,9/24/2015 16:31:57,ROEI YIH YU,Drifting longlines,"Taiwan, Republic of China",BK4632,,39.94,18.7,CT3-2632,2431,WCPFC,,21167,53:29.0,12979,TWN,LO,Liners,LLT,LLD,LOA,GT,,,,,Authorized,4/12/2011 8:00:00,4/11/2016 8:00:00,,,,,
520033000,Tuna longliners,6/25/2015 21:07:52,12/22/2015 11:58:20,WINSTAR 1,Longlines (not specified),Fiji,3DXG,,113,26,421,5043,WCPFC,,23723,49:11.0,14846,FJI,LO,Liners,LLT,LL,LOA,GRT,,,,,Authorized,3/2/2015 8:00:00,3/1/2016 8:00:00,,,,,
510054000,Purse seiners,4/25/2012 11:18:52,12/31/2015 21:33:29,TAIYO POHNPEI,One boat operated purse seines,"Micronesia, Federated States of",V6PTP,8603755,1788,79.35,VRO125,10284,WCPFC,,41191,43:49.0,35806,FSM,SO,Seiners,SP,PS1,LOA,GT,F-MARU 1,5/6/2012 15:00:00,JPN,5/6/2012 15:00:00,Expired,5/8/2012 8:00:00,9/22/2015 8:00:00,,,,,
412371197,Longliners,1/20/2014 2:21:11,12/31/2015 22:40:16,HU YU 918,,China,BZU4E,9745952,411,49.3,(HU)CHUANDENG(JI)(2014)FT-200010,11088,WCPFC,,41946,52:42.0,36561,CHN,LO,Liners,LL,,LOA,GT,,,,,Authorized,3/16/2014 8:00:00,3/30/2017 8:00:00,,,,,
412371207,Longliners,5/14/2015 0:06:10,12/31/2015 22:52:57,Hu Yu 928,Longlines (not specified),China,BZV8T,9784740,560,43.2,(Hu)Chuandeng(Ji)(2015)FT-200001,15995,IATTC,,1000722,00:00.0,38369,CHN,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,,,,,,,
440807000,Tuna longliners,1/1/2012 9:12:48,12/31/2015 17:58:53,ORYONG NO.717,Drifting longlines,"Korea, Republic of",DTAF2,8815683,416,49.61,9703002-6260003,2158,WCPFC,,20928,43:57.0,886,KOR,LO,Liners,LLT,LLD,LOA,GT,NO. 717 ORYONG,8/8/2010 8:00:00,,,Expired,8/8/2010 8:00:00,8/7/2015 8:00:00,,,,,
431116000,Tuna longliners,1/16/2012 20:15:51,12/31/2015 13:23:33,TAIWA MARU NO.8,Drifting longlines,Japan,JNJY,9185384,379,49.2,KO1-998,349,WCPFC,,22254,48:41.0,1228,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,7/31/2012 8:00:00,7/30/2017 8:00:00,,,,,
416002404,Tuna longliners,12/24/2015 20:57:58,12/31/2015 23:17:18,CHIEN TE FA NO.8,Longlines (not specified),"Taiwan, Republic of China",BJ4797,,78.91,25.78,CT4-2797,3830,WCPFC,,22594,46:34.0,119,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,11/29/2015 8:00:00,11/28/2020 8:00:00,,,,,
416002876,Longliners,4/8/2013 7:27:11,12/30/2015 21:33:37,RUEY I SHYANG NO.3,Longlines (not specified),"Taiwan, Republic of China",BJ4897,,99,29.7,CT4-2897,5360,WCPFC,,24028,52:37.0,15017,TWN,LO,Liners,LL,LL,LOA,GT,RUEY I SHYANG No.3,5/31/2014 20:01:14,,,Authorized,5/8/2011 8:00:00,5/7/2016 8:00:00,,,,,
512002694,Trawlers,8/5/2015 3:33:11,12/31/2015 22:44:35,VENTURE K,,New Zealand,ZM2037,,129,25,44453,717,CCSBT,,27022,00:00.0,22997,NZL,TO,Trawlers,TO,,LOA,GRT,,,,,Unauthorized,6/29/2006 15:00:00,11/8/2009 15:00:00,11/9/2009 8:00:00,2,Expiration of authorization,Explicit CLAV 'DROP' request,4336
576728000,Fish carriers,1/28/2012 22:48:34,12/17/2015 16:38:38,LUNG YUIN,Gear not known or not specified,Vanuatu,YJQP3,9048603,3431,94.32,1974,AT000VUT00020,ICCAT,,33634,00:20.0,28529,VUT,FO,Fish carriers,FO,NK,LOA,GRT,,,,,Unauthorized,7/10/2013 17:00:00,1/15/2014 18:00:00,4/7/2015 8:00:20,2,Expiration of authorization,Explicit CLAV 'DROP' request,25186
224392000,Tuna longliners,1/1/2012 4:19:50,11/13/2015 18:39:27,PLAYA DE SOMO,Drifting longlines,Spain,EGNK,,396,36.5,3-VI-59848,4587,CCSBT,,930,00:00.0,962,ESP,LO,Liners,LLT,LLD,UNK,GRT,,,,,Authorized,12/31/2008 8:00:00,12/30/2020 8:00:00,,,,,6520
212121212,Longliners,10/22/2013 2:34:56,11/18/2015 7:07:19,XIN SHI JI 158,Drifting longlines,China,BZ1VY,8672225,496,43.2,(Zhe)Chuan Deng (Ji) (2013) FT-200153,IOTC016293,IOTC,,1000887,13:42.0,24848,CHN,LO,Liners,LL,LLD,LOA,GT,,,,,Authorized,10/7/2015 15:00:00,3/30/2018 15:00:00,,,,,86063
441043000,Longliners,1/1/2012 1:39:51,12/31/2015 21:27:27,AGNES 83,Drifting longlines,"Korea, Republic of",6LIW,9012331,630,49.91,9512412- 6260002,IOTC000448,IOTC,,11754,34:13.0,6,KOR,LO,Liners,LL,LLD,LOA,GT,NO.83 DOO AN,7/24/2004 15:00:00,,,Authorized,7/24/2014 15:00:00,7/24/2019 15:00:00,,,,,76530
431602342,Longliners,9/22/2015 7:00:54,12/5/2015 3:34:00,WAKASHIO MARU No.68,Drifting longlines,Japan,JNHP,8914996,603,47.5,KG1-71,IOTC001604,IOTC,,12462,07:00.0,1330,JPN,LO,Liners,LL,LLD,LOA,GT,WAKASHIO MARU NO.68,2/23/2010 15:00:00,,,Authorized,11/7/2012 15:00:00,7/30/2017 15:00:00,,,,,56558
224556000,Tuna longliners,6/23/2012 6:27:08,12/17/2015 10:08:54,ACECHADOR,Gear not known or not specified,Spain,EABX,,275.12,39.6,ESP000021633,5265,WCPFC,,23931,20:27.0,2,ESP,LO,Liners,LLT,UNK,LOA,GRT,,,,,Authorized,12/31/2005 8:00:00,12/30/2020 8:00:00,,,,,
432984000,Longliners,2/27/2014 7:51:11,12/31/2015 23:02:54,KAIGATA MARU 128,Longlines (not specified),Japan,7JRE,9709841,479,50.59,T1026,6205,CCSBT,,26191,09:01.0,31412,JPN,LO,Liners,LL,LL,REG,GRT,,,,,Authorized,3/31/2015 8:00:00,3/30/2016 8:00:00,,,,,15961
224101950,Longliners,5/15/2012 7:25:47,12/30/2015 3:16:20,Marguel,Longlines (not specified),Spain,ECFB,,138,25.2,VI-7-11-03,14945,IATTC,,28509,00:00.0,37949,ESP,LO,Liners,LL,LL,LOA,GT,,,,,Authorized,,,,,,,
416867000,Longliners,2/24/2014 3:36:48,11/9/2015 2:27:09,HUNG SHENG,Longlines (not specified),"Taiwan, Republic of China",BH3122,8652328,450.89,48.8,CT6-1122,AT000TAI00269,ICCAT,,33513,22:41.0,19746,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,12/31/2014 18:00:00,12/30/2015 18:00:00,,,,,27310
432045000,Tuna longliners,1/2/2012 16:48:51,12/31/2015 22:04:42,KORYO MARU NO.81,Drifting longlines,Japan,JFFQ,,499,52.6,TY1-183,1365,WCPFC,,20209,14:14.0,624,JPN,LO,Liners,LLT,LLD,RGL,GRT,,,,,Authorized,7/30/2012 15:00:00,7/29/2017 15:00:00,,,,,
431722000,Pole and Line vessels,1/3/2012 4:54:44,12/31/2015 23:03:01,TOYOKUNI MARU NO.8,Handline and pole-lines (hand operated),Japan,JEHR,,483,62.78,SO1-1151,316,WCPFC,,21916,55:36.0,1283,JPN,LO,Liners,LP,LHP,RGL,GRT,,,,,Authorized,7/30/2012 15:00:00,7/29/2017 15:00:00,,,,,
416003724,Tuna longliners,10/15/2014 9:01:39,12/8/2015 2:30:43,JINN JYI CHYUN NO.66,Longlines (not specified),"Taiwan, Republic of China",BJ4627,,79.64,27.8,CT4-2627,3727,WCPFC,,22490,21:11.0,14203,TWN,LO,Liners,LLT,LL,LOA,GT,JIN SHENG TSAIR,2/16/2011 8:00:00,,,Authorized,9/29/2014 8:00:00,9/28/2019 8:00:00,,,,,
224782000,Purse seiners,12/13/2013 11:55:26,12/1/2015 5:02:02,ALBACORA UNO,Purse seines,Spain,EAMB,9127435,3584,105,ESP000023164,ATEU0ESP03586,ICCAT,,33508,10:04.0,1424,ESP,SO,Seiners,SP,PS,LOA,GT,ADONEY,3/13/2014 9:31:20,,,Authorized,3/31/2014 17:00:00,12/30/2015 18:00:00,,,,,27141
432962000,Longliners,2/10/2014 4:16:53,12/31/2015 22:57:01,HOSHIN MARU No.78,Longlines (not specified),Japan,7JQB,9690303,439,49.99,TY1-220,AT000JPN00645,ICCAT,,33516,48:47.0,24852,JPN,LO,Liners,LL,LL,LOA,GRT,HOSHIN MARU NO.78,3/3/2014 15:00:00,,,Authorized,3/3/2014 15:00:00,7/30/2017 15:00:00,,,,,27314
224024480,Pole and Line vessels,5/6/2012 12:34:50,12/31/2015 23:59:06,NUEVO SAN LUIS,Handline and pole-lines (mechanized),Spain,EDXL,,116,31.5,ESP000010878,IOTC015366,IOTC,,35495,13:06.0,8070,ESP,LO,Liners,LP,LHM,LOA,GT,,,,,Authorized,12/31/2014 15:00:00,12/30/2015 15:00:00,,,,,78012
224045260,Longliners,7/31/2012 19:58:42,12/18/2015 15:31:56,CANTO NUEVO,Drifting longlines,Spain,EBVH,,99,27,GI-6-2-01,IOTC000211,IOTC,,36031,58:56.0,7952,ESP,LO,Liners,LL,LLD,LOA,GRT,,,,,Unauthorized,8/22/2005 15:00:00,3/6/2007 7:58:56,3/6/2007 7:58:56,2,Expiration of authorization,Explicit CLAV 'DROP' request,7680
224076000,Longliners,2/29/2012 20:39:46,12/31/2015 22:17:54,ALEMAR PRIMERO,Handline and pole-lines (hand operated),Spain,ECBE,9266748,222,31,ESP000025526,ATEU0ESP00018,ICCAT,,9547,09:52.0,15,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1409
224069850,Pole and Line vessels,3/6/2012 19:07:50,12/9/2015 9:11:11,TUKU TUKU,Handline and pole-lines (hand operated),Spain,EBXE,9248875,159,32,ESP000025231,ATEU0ESP00400,ICCAT,,9860,09:59.0,8149,ESP,LO,Liners,LP,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,1582
576107000,Fish carriers,1/1/2012 8:17:17,8/27/2015 0:59:55,LADY TUNA,Gear not known or not specified,Panama,3EQX2,9453418,4538,120.75,47518-TJ,AT000PAN00199,ICCAT,,1000836,44:09.0,23971,PAN,FO,Fish carriers,FO,NK,LOA,GRT,LADY TUNA,10/2/2015 2:33:10,PAN,10/1/2015 15:00:00,Authorized,8/17/2015 17:00:00,8/17/2016 17:00:00,,,,,6425
431602020,Longliners,2/20/2014 21:31:19,12/31/2015 20:25:23,RYUSEI MARU No.2,Drifting longlines,Japan,7LAQ,8821216,577,47.8,KG1-122,IOTC001343,IOTC,,12336,39:00.0,1013,JPN,LO,Liners,LL,LLD,LOA,GT,RYUSEI MARU NO.2,7/31/2007 15:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,50767
416000934,Tuna longliners,7/25/2013 3:01:03,12/14/2015 7:47:50,JIN YIH CHERNG,Longlines (not specified),"Taiwan, Republic of China",BJ4401,,54.46,22.5,CT4-2401,3596,WCPFC,,22359,54:05.0,14088,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,7/16/2014 8:00:00,7/15/2019 8:00:00,,,,,
224709000,Tuna purse seiners,7/24/2013 13:17:30,12/26/2015 13:56:25,MONTEMAIOR,Gear not known or not specified,Spain,EHTT,,1929,76.75,13654,8856,WCPFC,,24864,53:18.0,1527,ESP,SO,Seiners,SPT,UNK,LOA,GT,ALMADRABA DOS,12/31/2007 8:00:00,,,Unauthorized,12/31/2007 8:00:00,12/30/2020 8:00:00,7/7/2015 2:53:18,2,Expiration of authorization,Explicit CLAV 'DROP' request,
416004718,Longliners,3/29/2014 7:45:33,12/31/2015 22:04:52,HUNG JIE WEI 668,Longlines (not specified),"Taiwan, Republic of China",BH3421,9740603,310,39,CT6-1421,6204,CCSBT,,26087,26:24.0,22062,TWN,LO,Liners,LL,LL,LOA,GRT,,,,,Authorized,3/31/2015 8:00:00,9/29/2016 9:00:00,,,,,16092
416004427,Tuna longliners,9/22/2012 21:19:13,12/30/2015 21:31:25,DE HAI NO.16,Longlines (not specified),"Taiwan, Republic of China",BJ5078,,99.76,23.95,CT4-3078,10416,WCPFC,,41313,33:52.0,35928,TWN,LO,Liners,LLT,LL,LOA,GT,,,,,Authorized,8/26/2012 8:00:00,8/25/2017 8:00:00,,,,,
432444000,Longliners,1/1/2012 2:31:04,12/31/2015 22:16:45,SANEI MARU No. 51,Longlines (not specified),Japan,JGCF,9311921,439,49.99,KG1-51,AT000JPN00540,ICCAT,,7143,48:47.0,1028,JPN,LO,Liners,LL,LL,LOA,GRT,SANEI MARU NO. 51,7/31/2007 17:00:00,,,Authorized,7/31/2012 15:00:00,7/30/2017 15:00:00,,,,,2925
247053420,Trawlers,10/17/2012 3:00:38,12/29/2015 14:00:30,ALBAROSA,Bottom trawls,Italy,IPWF,,81,24.17,ITA000018403,ATEU0ITA00634,ICCAT,,11051,44:00.0,9010,ITA,TO,Trawlers,TO,TB,LOA,GT,,,,,Expired,12/31/2005 15:00:00,12/30/2014 15:00:00,,,,,779
416003741,Longliners,9/1/2015 7:28:18,12/31/2015 14:21:13,SHUNN SHING NO. 626,Longlines (not specified),"Taiwan, Republic of China",BG3671,,,34,CT5-1671,13620,IATTC,,3363,00:00.0,1164,TWN,LO,Liners,LL,LL,LOA,,,,,,Authorized,,,,,,,
316001021,Multipurpose vessels nei,8/6/2012 5:20:20,12/28/2015 9:53:53,OCEAN PROVIDER,Hooks and lines (not specified),Canada,CZ8852,,39.72,16.69,23703,7539,WCPFC,,39568,50:40.0,21456,CAN,MO,Multipurpose vessels,MOX,LX,LOA,GRT,,,,,Unauthorized,4/12/2015 8:00:00,3/30/2016 8:00:00,10/30/2015 13:50:40,2,Expiration of authorization,Explicit CLAV 'DROP' request,
416004759,Tuna longliners,7/3/2014 2:48:21,12/13/2015 19:26:15,DE SHENG FA NO.26,Longlines (not specified),"Taiwan, Republic of China",BH3424,9772644,273,34.52,CT6-1424,11109,WCPFC,,41966,00:41.0,24891,TWN,LO,Liners,LLT,LL,LOA,GT,DE SHENG FA NO.26��,7/20/2014 15:00:00,,,Authorized,7/21/2014 8:00:00,7/20/2019 8:00:00,,,,,
224085260,Pole and Line vessels,3/1/2012 1:32:59,11/24/2015 1:47:09,MATER BI,Handline and pole-lines (hand operated),Spain,ECCH,,206,37,ESP000025616,ATEU0ESP00511,ICCAT,,9943,10:01.0,8191,ESP,LO,Liners,LP,LHP,LOA,GT,,,,,Authorized,12/31/2005 18:00:00,12/30/2015 18:00:00,,,,,332
224623000,Longliners,1/11/2012 23:43:35,12/1/2015 5:47:04,TRONIO,Handline and pole-lines (hand operated),Spain,ECJF,9361603,1058,55,ESP000026469,ATEU0ESP00999,ICCAT,,9999,10:03.0,1504,ESP,LO,Liners,LL,LHP,LOA,GT,,,,,Authorized,2/12/2007 18:00:00,12/30/2015 18:00:00,,,,,4991
441201727,Longliners,5/24/2015 6:50:58,12/29/2015 9:43:32,ZHONG SHUI 617,,China,BZSW,9778569,157,25.8,���LU���CHUANDENG���JI���(2015)FT-100017,11257,WCPFC,,1000371,55:23.0,37862,CHN,LO,Liners,LL,,RGL,GT,,,,,Authorized,4/2/2015 8:00:00,3/30/2018 8:00:00,,,,,
228189900,Purse seiners,4/10/2012 1:52:11,12/16/2015 12:15:32,ST ANTOINE MARIE II,Purse seines,France,FMAO,9305817,265,43.41,FRA000916346,ATEU0FRA00084,ICCAT,,10205,00:00.0,1994,FRA,SO,Seiners,SP,PS,LOA,GRT,,,,,Authorized,12/31/2006 18:00:00,12/30/2015 18:00:00,,,,,1325
250101700,Trawlers,1/16/2012 0:28:48,12/31/2015 23:53:13,SARAH DAVID,Bottom trawls,Ireland,EI7212,,447,37.3,IRL000I00875,ATEU0IRL00063,ICCAT,,10580,21:18.0,8557,IRL,TO,Trawlers,TO,TB,LOA,GT,,,,,Authorized,5/31/2015 17:00:00,12/30/2015 18:00:00,,,,,5671
